Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date,ProductID,CropName
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-02-09,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-02-09,51,Product-51
Pearl Rush Millet,-,-,-,Kangeta,100.00/Kg,110.00/Kg,550.0,Meru,2026-02-06,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-02-06,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-02-06,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-02-05,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-02-05,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-02-04,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-02-04,51,Product-51
Pearl Rush Millet,-,-,-,Maua,110.00/Kg,120.00/Kg,2900.0,Meru,2026-02-03,51,Product-51
Pearl Rush Millet,-,-,-,Nkubu,111.11/Kg,120.00/Kg,720.0,Meru,2026-02-03,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-02-03,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-02-02,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-02-02,51,Product-51
Pearl Rush Millet,-,-,-,Kisasi,70.00/Kg,90.00/Kg,,Kitui,2026-01-30,51,Product-51
Pearl Rush Millet,-,-,-,Kagio,200.00/Kg,240.00/Kg,,Kirinyaga,2026-01-30,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-30,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-29,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-01-29,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-01-28,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-28,51,Product-51
Pearl Rush Millet,-,-,-,Maua,110.00/Kg,120.00/Kg,3200.0,Meru,2026-01-27,51,Product-51
Pearl Rush Millet,-,-,-,Nkubu,111.11/Kg,120.00/Kg,630.0,Meru,2026-01-27,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-27,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-01-27,51,Product-51
Pearl Rush Millet,-,-,-,Kangeta,100.00/Kg,110.00/Kg,500.0,Meru,2026-01-26,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-26,51,Product-51
Pearl Rush Millet,-,-,-,Muhoroni,-,175.00/Kg,1000.0,Kisumu,2026-01-25,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-01-23,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-23,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-22,51,Product-51
Pearl Rush Millet,-,-,-,Kangeta,100.00/Kg,110.00/Kg,650.0,Meru,2026-01-21,51,Product-51
Pearl Rush Millet,-,-,-,Kangeta,100.00/Kg,110.00/Kg,650.0,Meru,2026-01-21,51,Product-51
Pearl Rush Millet,-,-,-,Kagio,170.00/Kg,220.00/Kg,,Kirinyaga,2026-01-20,51,Product-51
Pearl Rush Millet,-,-,-,Maua,100.00/Kg,110.00/Kg,2600.0,Meru,2026-01-20,51,Product-51
Pearl Rush Millet,-,-,-,Nkubu,111.11/Kg,120.00/Kg,810.0,Meru,2026-01-20,51,Product-51
Pearl Rush Millet,-,-,-,Kawangware,122.22/Kg,120.00/Kg,,Nairobi,2026-01-19,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-19,51,Product-51
Pearl Rush Millet,-,-,-,Kisasi,90.00/Kg,110.00/Kg,,Kitui,2026-01-16,51,Product-51
Pearl Rush Millet,-,-,-,Maua,100.00/Kg,110.00/Kg,2800.0,Meru,2026-01-15,51,Product-51
Pearl Rush Millet,-,-,-,Gikomba,124.00/Kg,170.00/Kg,,Nairobi,2026-01-15,51,Product-51
Pearl Rush Millet,-,-,-,Kangeta,90.00/Kg,100.00/Kg,600.0,Meru,2026-01-14,51,Product-51
Finger Millet,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,400.0,Trans-Nzoia,2026-02-12,54,Product-54
Finger Millet,-,-,-,Mulot,102.22/Kg,175.00/Kg,900.0,Bomet,2026-02-11,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,200.0,Trans-Nzoia,2026-02-11,54,Product-54
Finger Millet,-,-,-,Bondeni,100.00/Kg,108.89/Kg,300.0,Trans-Nzoia,2026-02-10,54,Product-54
Finger Millet,-,-,-,Holo,150.00/Kg,175.00/Kg,,Kisumu,2026-02-10,54,Product-54
Finger Millet,-,-,-,Maua,100.00/Kg,120.00/Kg,2200.0,Meru,2026-02-10,54,Product-54
Finger Millet,-,-,-,Nkubu,111.11/Kg,120.00/Kg,630.0,Meru,2026-02-10,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-02-10,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,200.0,Trans-Nzoia,2026-02-10,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-02-09,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-02-09,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,400.0,Trans-Nzoia,2026-02-09,54,Product-54
Finger Millet,-,-,-,Kibuye,-,200.00/Kg,,Kisumu,2026-02-08,54,Product-54
Finger Millet,-,-,-,Muhoroni,-,140.00/Kg,2000.0,Kisumu,2026-02-08,54,Product-54
Finger Millet,-,-,-,Mumias,-,166.67/Kg,,Kakamega,2026-02-06,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-02-06,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-02-06,54,Product-54
Finger Millet,-,-,-,Katito,150.00/Kg,145.83/Kg,3500.0,Kisumu,2026-02-05,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-02-05,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-02-05,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-02-04,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-02-04,54,Product-54
Finger Millet,-,-,-,Maua,100.00/Kg,120.00/Kg,2400.0,Meru,2026-02-03,54,Product-54
Finger Millet,-,-,-,Holo,150.00/Kg,175.00/Kg,,Kisumu,2026-02-03,54,Product-54
Finger Millet,-,-,-,Nkubu,122.22/Kg,130.00/Kg,270.0,Meru,2026-02-03,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-02-03,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-02-02,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,100.00/Kg,,Nairobi,2026-02-02,54,Product-54
Finger Millet,-,-,-,Kibuye,-,200.00/Kg,,Kisumu,2026-02-01,54,Product-54
Finger Millet,-,-,-,Muhoroni,-,152.17/Kg,1200.0,Kisumu,2026-02-01,54,Product-54
Finger Millet,-,-,-,Khayega,108.70/Kg,117.39/Kg,900.0,Kakamega,2026-02-01,54,Product-54
Finger Millet,-,-,-,Kisasi,70.00/Kg,80.00/Kg,,Kitui,2026-01-30,54,Product-54
Finger Millet,-,-,-,Mumias,-,166.67/Kg,,Kakamega,2026-01-30,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-30,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,125.00/Kg,150.00/Kg,200.0,Trans-Nzoia,2026-01-30,54,Product-54
Finger Millet,-,-,-,Katito,150.00/Kg,179.49/Kg,3500.0,Kisumu,2026-01-29,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-29,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-01-29,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,125.00/Kg,160.00/Kg,400.0,Trans-Nzoia,2026-01-29,54,Product-54
Finger Millet,-,-,-,Sabatia,111.11/Kg,121.74/Kg,810.0,Kakamega,2026-01-28,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-01-28,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-28,54,Product-54
Finger Millet,-,-,-,Holo,150.00/Kg,175.00/Kg,,Kisumu,2026-01-27,54,Product-54
Finger Millet,-,-,-,Ahero,165.00/Kg,170.00/Kg,3900.0,Kisumu,2026-01-27,54,Product-54
Finger Millet,-,-,-,Bondeni,125.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-27,54,Product-54
Finger Millet,-,-,-,Kangemi Market,-,120.00/Kg,,Nairobi,2026-01-27,54,Product-54
Finger Millet,-,-,-,Maua,100.00/Kg,120.00/Kg,2900.0,Meru,2026-01-27,54,Product-54
Finger Millet,-,-,-,Nkubu,111.11/Kg,120.00/Kg,450.0,Meru,2026-01-27,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-27,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-01-27,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,125.00/Kg,160.00/Kg,300.0,Trans-Nzoia,2026-01-27,54,Product-54
Finger Millet,-,-,-,Kagio,140.00/Kg,165.00/Kg,,Kirinyaga,2026-01-26,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-26,54,Product-54
Finger Millet,-,-,-,Kibuye,-,200.00/Kg,,Kisumu,2026-01-25,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-01-23,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-23,54,Product-54
Finger Millet,-,-,-,Voi Retail,-,90.00/Kg,90.0,Taita-Taveta,2026-01-23,54,Product-54
Finger Millet,-,-,-,Mumias,-,156.52/Kg,,Kakamega,2026-01-23,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,125.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-23,54,Product-54
Finger Millet,-,-,-,Katito,150.00/Kg,164.32/Kg,2500.0,Kisumu,2026-01-22,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-22,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,105.56/Kg,111.11/Kg,400.0,Trans-Nzoia,2026-01-22,54,Product-54
Finger Millet,-,-,-,Sabatia,111.11/Kg,121.74/Kg,540.0,Kakamega,2026-01-21,54,Product-54
Finger Millet,-,-,-,Bondeni,125.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-20,54,Product-54
Finger Millet,-,-,-,Kagio,140.00/Kg,160.00/Kg,,Kirinyaga,2026-01-20,54,Product-54
Finger Millet,-,-,-,Maua,130.00/Kg,140.00/Kg,2300.0,Meru,2026-01-20,54,Product-54
Finger Millet,-,-,-,Ahero,150.00/Kg,160.00/Kg,3000.0,Kisumu,2026-01-20,54,Product-54
Finger Millet,-,-,-,Nkubu,122.22/Kg,130.00/Kg,630.0,Meru,2026-01-20,54,Product-54
Finger Millet,-,-,-,Kitale Municipality Market,125.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-20,54,Product-54
Finger Millet,-,-,-,Kawangware,54.00/Kg,90.00/Kg,,Nairobi,2026-01-19,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-19,54,Product-54
Finger Millet,-,-,-,Khayega,108.70/Kg,117.39/Kg,900.0,Kakamega,2026-01-18,54,Product-54
Finger Millet,-,-,-,Kisasi,80.00/Kg,100.00/Kg,,Kitui,2026-01-16,54,Product-54
Finger Millet,-,-,-,Mumias,-,156.52/Kg,,Kakamega,2026-01-16,54,Product-54
Finger Millet,-,-,-,Katito,135.00/Kg,182.29/Kg,3800.0,Kisumu,2026-01-15,54,Product-54
Finger Millet,-,-,-,Maua,130.00/Kg,140.00/Kg,2400.0,Meru,2026-01-15,54,Product-54
Finger Millet,-,-,-,Gikomba,83.33/Kg,140.00/Kg,,Nairobi,2026-01-15,54,Product-54
Finger Millet,-,-,-,Sabatia,111.11/Kg,121.74/Kg,720.0,Kakamega,2026-01-14,54,Product-54
White Sorghum,-,-,-,Makutano Kirinyaga,80.00/kg,100.00/kg,560.0,Kirinyaga,2026-02-11,56,Product-56
White Sorghum,-,-,-,Holo,65.00/kg,75.00/kg,,Kisumu,2026-02-10,56,Product-56
White Sorghum,-,-,-,Maua,80.00/kg,90.00/kg,800.0,Meru,2026-02-10,56,Product-56
White Sorghum,-,-,-,Nkubu,88.89/kg,100.00/kg,720.0,Meru,2026-02-10,56,Product-56
White Sorghum,-,-,-,Kutus,80.00/kg,100.00/kg,,Kirinyaga,2026-02-09,56,Product-56
White Sorghum,-,-,-,Mumias,-,68.18/kg,,Kakamega,2026-02-06,56,Product-56
White Sorghum,-,-,-,Maua,80.00/kg,90.00/kg,1500.0,Meru,2026-02-03,56,Product-56
White Sorghum,-,-,-,Holo,70.00/kg,75.00/kg,,Kisumu,2026-02-03,56,Product-56
White Sorghum,-,-,-,Nkubu,88.89/kg,100.00/kg,450.0,Meru,2026-02-03,56,Product-56
White Sorghum,-,-,-,Kisasi,80.00/kg,90.00/kg,,Kitui,2026-01-30,56,Product-56
White Sorghum,-,-,-,Mumias,-,68.18/kg,,Kakamega,2026-01-30,56,Product-56
White Sorghum,-,-,-,Kutus,78.00/kg,90.00/kg,,Kirinyaga,2026-01-29,56,Product-56
White Sorghum,-,-,-,Makutano Kirinyaga,90.00/kg,110.00/kg,320.0,Kirinyaga,2026-01-28,56,Product-56
White Sorghum,-,-,-,Holo,72.22/kg,75.00/kg,,Kisumu,2026-01-27,56,Product-56
White Sorghum,-,-,-,Ahero,70.00/kg,75.00/kg,540.0,Kisumu,2026-01-27,56,Product-56
White Sorghum,-,-,-,Maua,80.00/kg,90.00/kg,1000.0,Meru,2026-01-27,56,Product-56
White Sorghum,-,-,-,Nkubu,88.89/kg,100.00/kg,630.0,Meru,2026-01-27,56,Product-56
White Sorghum,-,-,-,Makutano Kirinyaga,80.00/kg,100.00/kg,850.0,Kirinyaga,2026-01-24,56,Product-56
White Sorghum,-,-,-,Mumias,-,75.00/kg,,Kakamega,2026-01-23,56,Product-56
White Sorghum,-,-,-,Maua,80.00/kg,90.00/kg,1900.0,Meru,2026-01-20,56,Product-56
White Sorghum,-,-,-,Ahero,75.00/kg,80.00/kg,600.0,Kisumu,2026-01-20,56,Product-56
White Sorghum,-,-,-,Nkubu,66.67/kg,80.00/kg,630.0,Meru,2026-01-20,56,Product-56
White Sorghum,-,-,-,Makutano Embu,80.00/kg,100.00/kg,,Embu,2026-01-17,56,Product-56
White Sorghum,-,-,-,Makutano Kirinyaga,80.00/kg,100.00/kg,950.0,Kirinyaga,2026-01-17,56,Product-56
White Sorghum,-,-,-,Kisasi,90.00/kg,110.00/kg,,Kitui,2026-01-16,56,Product-56
White Sorghum,-,-,-,Mumias,-,68.18/kg,,Kakamega,2026-01-16,56,Product-56
White Sorghum,-,-,-,Maua,80.00/kg,90.00/kg,1000.0,Meru,2026-01-15,56,Product-56
Red Irish potato,-,-,-,Kitale Municipality Market,41.33/Kg,45.33/Kg,3000.0,Trans-Nzoia,2026-02-12,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,55.00/Kg,70.00/Kg,3000.0,Trans-Nzoia,2026-02-11,57,Product-57
Red Irish potato,-,-,-,Bondeni,41.33/Kg,45.33/Kg,2000.0,Trans-Nzoia,2026-02-10,57,Product-57
Red Irish potato,-,-,-,Mogogosiek Market,40.00/Kg,60.00/Kg,8000.0,Bomet,2026-02-10,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,50.00/Kg,60.00/Kg,3000.0,Trans-Nzoia,2026-02-10,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,50.00/Kg,70.00/Kg,3000.0,Trans-Nzoia,2026-02-09,57,Product-57
Red Irish potato,-,-,-,Mumias,-,0.01/Kg,,Kakamega,2026-02-06,57,Product-57
Red Irish potato,-,-,-,Mogogosiek Market,40.00/Kg,60.00/Kg,7000.0,Bomet,2026-02-03,57,Product-57
Red Irish potato,-,-,-,Kisasi,35.00/Kg,55.00/Kg,,Kitui,2026-01-30,57,Product-57
Red Irish potato,-,-,-,Mumias,-,80.00/Kg,,Kakamega,2026-01-30,57,Product-57
Red Irish potato,-,-,-,Mumias,-,64.00/Kg,,Kakamega,2026-01-30,57,Product-57
Red Irish potato,-,-,-,Mumias,-,80.00/Kg,,Kakamega,2026-01-30,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,50.00/Kg,70.00/Kg,1500.0,Trans-Nzoia,2026-01-30,57,Product-57
Red Irish potato,-,-,-,Katito,90.00/Kg,134.62/Kg,6500.0,Kisumu,2026-01-29,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,42.67/Kg,46.67/Kg,2000.0,Trans-Nzoia,2026-01-29,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,60.00/Kg,75.00/Kg,1500.0,Trans-Nzoia,2026-01-28,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,60.00/Kg,70.00/Kg,2000.0,Trans-Nzoia,2026-01-27,57,Product-57
Red Irish potato,-,-,-,Mumias,-,54.00/Kg,,Kakamega,2026-01-23,57,Product-57
Red Irish potato,-,-,-,Mumias,-,62.00/Kg,,Kakamega,2026-01-23,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,50.00/Kg,70.00/Kg,1000.0,Trans-Nzoia,2026-01-23,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,40.00/Kg,45.33/Kg,3000.0,Trans-Nzoia,2026-01-22,57,Product-57
Red Irish potato,-,-,-,Mulot,55.56/Kg,80.00/Kg,800.0,Bomet,2026-01-21,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,42.67/Kg,45.33/Kg,2000.0,Trans-Nzoia,2026-01-21,57,Product-57
Red Irish potato,-,-,-,Bondeni,60.00/Kg,70.00/Kg,2000.0,Trans-Nzoia,2026-01-20,57,Product-57
Red Irish potato,-,-,-,Ahero,50.00/Kg,60.00/Kg,3500.0,Kisumu,2026-01-20,57,Product-57
Red Irish potato,-,-,-,Mogogosiek Market,40.00/Kg,50.00/Kg,8000.0,Bomet,2026-01-20,57,Product-57
Red Irish potato,-,-,-,Kitale Municipality Market,60.00/Kg,70.00/Kg,3000.0,Trans-Nzoia,2026-01-19,57,Product-57
Red Irish potato,-,-,-,Kisasi,60.00/Kg,100.00/Kg,,Kitui,2026-01-16,57,Product-57
Red Irish potato,-,-,-,Katito,90.00/Kg,96.71/Kg,8500.0,Kisumu,2026-01-15,57,Product-57
Cabbages,-,-,-,Ngurubani Market,30.00/Kg,40.00/Kg,24500.0,Kirinyaga,2026-02-11,58,Product-58
Cabbages,-,-,-,Kakamega Town,22.22/Kg,33.33/Kg,15000.0,Kakamega,2026-02-11,58,Product-58
Cabbages,-,-,-,Kitale Municipality Market,15.00/Kg,25.00/Kg,5000.0,Trans-Nzoia,2026-02-11,58,Product-58
Cabbages,-,-,-,Kerugoya,12.00/Kg,20.00/Kg,400.0,Kirinyaga,2026-02-10,58,Product-58
Cabbages,-,-,-,Bondeni,20.00/Kg,33.33/Kg,8000.0,Trans-Nzoia,2026-02-10,58,Product-58
Cabbages,-,-,-,Mogogosiek Market,15.00/Kg,20.00/Kg,4600.0,Bomet,2026-02-10,58,Product-58
Cabbages,-,-,-,Kapkwen,20.00/Kg,30.00/Kg,13000.0,Bomet,2026-02-10,58,Product-58
Cabbages,-,-,-,Holo,-,80.00/Kg,,Kisumu,2026-02-10,58,Product-58
Cabbages,-,-,-,Voi Retail,-,70.00/Kg,100.0,Taita-Taveta,2026-02-10,58,Product-58
Cabbages,-,-,-,Nkubu,6.00/Kg,40.00/Kg,6000.0,Meru,2026-02-10,58,Product-58
Cabbages,-,-,-,Wundanyi,-,40.00/Kg,2000.0,Taita-Taveta,2026-02-10,58,Product-58
Cabbages,-,-,-,Voi Wholesale,20.00/Kg,-,4500.0,Taita-Taveta,2026-02-10,58,Product-58
Cabbages,-,-,-,Kitale Municipality Market,26.67/Kg,33.33/Kg,8000.0,Trans-Nzoia,2026-02-10,58,Product-58
Cabbages,-,-,-,Ngurubani Market,30.00/Kg,35.00/Kg,18500.0,Kirinyaga,2026-02-09,58,Product-58
Cabbages,-,-,-,Kabati - Muranga,-,33.33/Kg,,Muranga,2026-02-09,58,Product-58
Cabbages,-,-,-,Kutus,25.00/Kg,30.00/Kg,15000.0,Kirinyaga,2026-02-09,58,Product-58
Cabbages,-,-,-,Chebunyo,10.00/Kg,20.00/Kg,15000.0,Bomet,2026-02-09,58,Product-58
Cabbages,-,-,-,Kangeta,25.00/Kg,30.00/Kg,3000.0,Meru,2026-02-09,58,Product-58
Cabbages,-,-,-,Kagio,15.00/Kg,20.00/Kg,30000.0,Kirinyaga,2026-02-09,58,Product-58
Cabbages,-,-,-,Kitale Municipality Market,15.00/Kg,25.00/Kg,10000.0,Trans-Nzoia,2026-02-09,58,Product-58
Cabbages,-,-,-,Khayega,20.00/Kg,24.00/Kg,2000.0,Kakamega,2026-02-08,58,Product-58
Cabbages,-,-,-,Kibuye,-,50.00/Kg,,Kisumu,2026-02-08,58,Product-58
Cabbages,-,-,-,Muhoroni,25.00/Kg,37.50/Kg,12000.0,Kisumu,2026-02-08,58,Product-58
Cabbages,-,-,-,Mukuyu Market,-,70.00/Kg,,Muranga,2026-02-07,58,Product-58
Cabbages,-,-,-,Kakamega Town,23.33/Kg,33.33/Kg,5000.0,Kakamega,2026-02-06,58,Product-58
Cabbages,-,-,-,Ngurubani Market,40.00/Kg,60.00/Kg,21000.0,Kirinyaga,2026-02-06,58,Product-58
Cabbages,-,-,-,Lungalunga,80.00/Kg,100.00/Kg,10000.0,Kwale,2026-02-06,58,Product-58
Cabbages,-,-,-,Kangeta,20.00/Kg,25.00/Kg,2500.0,Meru,2026-02-06,58,Product-58
Cabbages,-,-,-,Ndanai Market,20.00/Kg,30.00/Kg,15000.0,Bomet,2026-02-06,58,Product-58
Cabbages,-,-,-,Mumias,-,18.18/Kg,,Kakamega,2026-02-06,58,Product-58
Cabbages,-,-,-,Gakoromone,16.67/Kg,18.33/Kg,32000.0,Meru,2026-02-06,58,Product-58
Cabbages,-,-,-,Voi Wholesale,20.00/Kg,-,4500.0,Taita-Taveta,2026-02-06,58,Product-58
Cabbages,-,-,-,Kerugoya,22.00/Kg,35.00/Kg,350.0,Kirinyaga,2026-02-05,58,Product-58
Cabbages,-,-,-,Kinango,28.00/Kg,40.00/Kg,1500.0,Kwale,2026-02-05,58,Product-58
Cabbages,-,-,-,Kagio,20.00/Kg,25.00/Kg,30000.0,Kirinyaga,2026-02-05,58,Product-58
Cabbages,-,-,-,Ngurubani Market,25.00/Kg,32.00/Kg,18500.0,Kirinyaga,2026-02-04,58,Product-58
Cabbages,-,-,-,Makutano Kirinyaga,31.03/Kg,41.38/Kg,1800.0,Kirinyaga,2026-02-04,58,Product-58
Cabbages,-,-,-,Kakamega Town,20.00/Kg,33.33/Kg,4000.0,Kakamega,2026-02-04,58,Product-58
Cabbages,-,-,-,Mulot,20.00/Kg,30.00/Kg,3000.0,Bomet,2026-02-04,58,Product-58
Cabbages,-,-,-,Maua,15.00/Kg,25.00/Kg,18000.0,Meru,2026-02-03,58,Product-58
Cabbages,-,-,-,Holo,-,80.00/Kg,,Kisumu,2026-02-03,58,Product-58
Cabbages,-,-,-,Kerugoya,22.00/Kg,30.00/Kg,350.0,Kirinyaga,2026-02-03,58,Product-58
Cabbages,-,-,-,Mogogosiek Market,15.00/Kg,20.00/Kg,3000.0,Bomet,2026-02-03,58,Product-58
Cabbages,-,-,-,Nkubu,6.00/Kg,40.00/Kg,8000.0,Meru,2026-02-03,58,Product-58
Cabbages,-,-,-,Kapkwen,20.00/Kg,26.67/Kg,3200.0,Bomet,2026-02-03,58,Product-58
Cabbages,-,-,-,Voi Retail,-,70.00/Kg,100.0,Taita-Taveta,2026-02-03,58,Product-58
Cabbages,-,-,-,Kagio,20.00/Kg,30.00/Kg,24000.0,Kirinyaga,2026-02-02,58,Product-58
Cabbages,-,-,-,Kibuye,-,58.33/Kg,,Kisumu,2026-02-01,58,Product-58
Cabbages,-,-,-,Muhoroni,25.00/Kg,30.00/Kg,3000.0,Kisumu,2026-02-01,58,Product-58
Cabbages,-,-,-,Khayega,25.00/Kg,30.00/Kg,2300.0,Kakamega,2026-02-01,58,Product-58
Cabbages,-,-,-,Ngurubani Market,28.00/Kg,35.00/Kg,18900.0,Kirinyaga,2026-01-31,58,Product-58
Cabbages,-,-,-,Ndanai Market,20.00/Kg,15.00/Kg,9000.0,Bomet,2026-01-30,58,Product-58
Cabbages,-,-,-,Kisasi,21.00/Kg,23.00/Kg,,Kitui,2026-01-30,58,Product-58
Cabbages,-,-,-,Lungalunga,50.00/Kg,100.00/Kg,5000.0,Kwale,2026-01-30,58,Product-58
Cabbages,-,-,-,Lungalunga,80.00/Kg,100.00/Kg,5000.0,Kwale,2026-01-30,58,Product-58
Cabbages,-,-,-,Kagio,20.00/Kg,30.00/Kg,27000.0,Kirinyaga,2026-01-30,58,Product-58
Cabbages,-,-,-,Mumias,-,41.67/Kg,,Kakamega,2026-01-30,58,Product-58
Cabbages,-,-,-,Kitale Municipality Market,33.33/Kg,50.00/Kg,3000.0,Trans-Nzoia,2026-01-30,58,Product-58
Cabbages,-,-,-,Wundanyi,-,40.00/Kg,1000.0,Taita-Taveta,2026-01-30,58,Product-58
Cabbages,-,-,-,Gakoromone,16.67/Kg,18.33/Kg,18000.0,Meru,2026-01-30,58,Product-58
Cabbages,-,-,-,Katito,21.17/Kg,28.23/Kg,5300.0,Kisumu,2026-01-29,58,Product-58
Cabbages,-,-,-,Kutus,25.00/Kg,30.00/Kg,7800.0,Kirinyaga,2026-01-29,58,Product-58
